max_depth,n_estimators,subsample,CrossValidations,Measurement,Drug,Concentration_Original,Concetration,Training Spearman,Validation Spearman,Training MAE,Validation MAE
1,100,1,2,DoublingTime,CAM,1,2,0.532583123,0.053411788,0.119513616,0.130933943
1,100,1,2,GrowthYield,CAM,1,2,0.609433725,0.225246833,0.267735108,0.335515298
1,100,1,2,DoublingTime,CAM,2,3,0.588039604,0.206896646,0.181100825,0.212697806
1,100,1,2,GrowthYield,CAM,2,3,0.636900757,0.360833028,0.488765803,0.602033142
1,100,1,2,DoublingTime,CIP,0.002,1,0.564895091,0.190931482,0.104100877,0.126031909
1,100,1,2,GrowthYield,CIP,0.002,1,0.604187256,0.176261242,0.203317329,0.235270292
1,100,1,2,DoublingTime,CIP,0.004,2,0.596353168,0.227959254,0.145933449,0.170941882
1,100,1,2,GrowthYield,CIP,0.004,2,0.586708251,0.335734603,0.440942029,0.480992818
1,100,1,2,DoublingTime,CIP,0.008,3,0.559987456,0.079243947,0.105509153,0.121750439
1,100,1,2,GrowthYield,CIP,0.008,3,0.696316625,0.608221253,0.691471149,0.753682127
1,100,1,2,DoublingTime,CTX,0.5,1,0.621221481,0.339528688,0.126416908,0.129951209
1,100,1,2,GrowthYield,CTX,0.5,1,0.730937045,0.64900798,1.154786472,1.201233171
1,100,1,2,DoublingTime,CTX,1,2,0.620542185,0.306924686,0.114855539,0.117754258
1,100,1,2,GrowthYield,CTX,1,2,0.728024606,0.65157596,1.260210423,1.276679237
1,100,1,2,DoublingTime,CTX,2,3,0.67872506,0.523739345,0.141689105,0.143458357
1,100,1,2,GrowthYield,CTX,2,3,0.719844017,0.634090344,1.38955234,1.360653851
1,100,1,2,DoublingTime,KAN,4,1,0.497090128,0.142393918,0.097750715,0.107246704
1,100,1,2,GrowthYield,KAN,4,1,0.543065833,0.298008098,0.383321869,0.436968578
1,100,1,2,DoublingTime,KAN,8,2,0.626376892,0.437996783,0.137439935,0.164080414
1,100,1,2,GrowthYield,KAN,8,2,0.652322988,0.500749972,0.752882513,0.859816463
1,100,1,2,DoublingTime,KAN,16,3,0.672253747,0.579256328,0.228052618,0.270152058
1,100,1,2,GrowthYield,KAN,16,3,0.655832777,0.532596945,1.209540878,1.378118519
1,100,1,2,DoublingTime,TET,0.3,1,0.608487114,0.351830832,0.141526291,0.168171569
1,100,1,2,GrowthYield,TET,0.3,1,0.590777554,0.331972338,0.344377916,0.39087034
1,100,1,2,DoublingTime,TET,0.6,2,0.595262817,0.244148663,0.20429155,0.242389765
1,100,1,2,GrowthYield,TET,0.6,2,0.608642499,0.393257948,0.779533855,0.88818439
1,100,1,2,DoublingTime,TET,1.25,3,0.66386877,0.52832739,0.308951643,0.368499927
1,100,1,2,GrowthYield,TET,1.25,3,0.614562798,0.34336183,1.294527095,1.490891154
1,100,1,2,DoublingTime,TRIM,0.125,1,0.574633356,0.304706555,0.142642133,0.16381694
1,100,1,2,GrowthYield,TRIM,0.125,1,0.633280237,0.345861083,0.595569308,0.717266976
1,100,1,2,DoublingTime,TRIM,0.25,2,0.614573113,0.425807903,0.142080462,0.154918799
1,100,1,2,GrowthYield,TRIM,0.25,2,0.639548426,0.276244488,0.81398525,0.980350749
1,100,1,2,DoublingTime,TRIM,0.5,3,0.544640167,0.186575804,0.150338934,0.172441829
1,100,1,2,GrowthYield,TRIM,0.5,3,0.663395796,0.409327266,1.131826689,1.352958744
1,100,1,3,DoublingTime,NoAntimicrbial,NA,2,0.614387253,0.308165071,0.230544155,0.250736062
1,100,1,3,GrowthYield,NoAntimicrbial,NA,2,0.602661046,0.240959946,0.501992582,0.595934523
1,100,1,3,DoublingTime,CAM,0.5,1,0.476731301,0.096397504,0.123071807,0.13562896
1,100,1,3,GrowthYield,CAM,0.5,1,0.50481995,0.360097846,0.193548718,0.20281436
1,100,1,3,DoublingTime,CAM,1,2,0.573914525,0.103236457,0.121455404,0.129606458
1,100,1,3,GrowthYield,CAM,1,2,0.542273644,0.375119196,0.278567031,0.311335801
1,100,1,3,DoublingTime,CAM,2,3,0.608057334,0.300219727,0.182650966,0.201295958
1,100,1,3,GrowthYield,CAM,2,3,0.615408857,0.441014205,0.512216894,0.557978445
1,100,1,3,DoublingTime,CIP,0.002,1,0.517026241,0.280745399,0.108259587,0.116566115
1,100,1,3,GrowthYield,CIP,0.002,1,0.569128407,0.06347636,0.20128908,0.249033355
1,100,1,3,DoublingTime,CIP,0.004,2,0.599086863,0.264877291,0.148562305,0.161149024
1,100,1,3,GrowthYield,CIP,0.004,2,0.608150068,0.332298595,0.434050773,0.498650522
1,100,1,3,DoublingTime,CIP,0.008,3,0.495997928,0.263151592,0.106769873,0.121901042
1,100,1,3,GrowthYield,CIP,0.008,3,0.709208421,0.562002143,0.689350582,0.742864375
1,100,1,3,DoublingTime,CTX,0.5,1,0.616854318,0.350111634,0.120357172,0.152834056
1,100,1,3,GrowthYield,CTX,0.5,1,0.73000246,0.640051155,1.141561717,1.253157409
1,100,1,3,DoublingTime,CTX,1,2,0.612893859,0.314131039,0.108851339,0.140404563
1,100,1,3,GrowthYield,CTX,1,2,0.718703674,0.653677383,1.240459912,1.35471054
1,100,1,3,DoublingTime,CTX,2,3,0.681806545,0.454731809,0.133679464,0.174432592
1,100,1,3,GrowthYield,CTX,2,3,0.718510649,0.642544976,1.341947714,1.524690965
1,100,1,3,DoublingTime,KAN,4,1,0.552817949,0.123591758,0.096489093,0.11013168
1,100,1,3,GrowthYield,KAN,4,1,0.568856372,0.219802015,0.374327788,0.453483435
1,100,1,3,DoublingTime,KAN,8,2,0.642595376,0.395603537,0.13772398,0.151276962
1,100,1,3,GrowthYield,KAN,8,2,0.665806875,0.397963457,0.757919951,0.878504723
1,100,1,3,DoublingTime,KAN,16,3,0.684109161,0.471973508,0.231453034,0.253831542
1,100,1,3,GrowthYield,KAN,16,3,0.674137375,0.407465241,1.221851243,1.356006424
1,100,1,3,DoublingTime,TET,0.3,1,0.612898391,0.387294252,0.139882585,0.165684307
1,100,1,3,GrowthYield,TET,0.3,1,0.609974828,0.253327757,0.340739883,0.40305631
1,100,1,3,DoublingTime,TET,0.6,2,0.59560542,0.205859283,0.211647573,0.224469969
1,100,1,3,GrowthYield,TET,0.6,2,0.621017084,0.402354808,0.782013021,0.871943659
1,100,1,3,DoublingTime,TET,1.25,3,0.685115702,0.488886882,0.312335386,0.340696207
1,100,1,3,GrowthYield,TET,1.25,3,0.613022249,0.340211131,1.293928714,1.492500486
1,100,1,3,DoublingTime,TRIM,0.125,1,0.574994914,0.353510241,0.143582969,0.165286945
1,100,1,3,GrowthYield,TRIM,0.125,1,0.625023228,0.439130908,0.601693402,0.699037806
1,100,1,3,DoublingTime,TRIM,0.25,2,0.615379685,0.449841372,0.145358572,0.154767894
1,100,1,3,GrowthYield,TRIM,0.25,2,0.625202033,0.430676265,0.820565115,0.990580376
1,100,1,3,DoublingTime,TRIM,0.5,3,0.543663094,0.229103287,0.149999648,0.181232213
1,100,1,3,GrowthYield,TRIM,0.5,3,0.649866876,0.487875217,1.149345254,1.322471598
1,100,1,4,DoublingTime,NoAntimicrbial,NA,2,0.613878451,0.247140996,0.224764332,0.2752573
1,100,1,4,GrowthYield,NoAntimicrbial,NA,2,0.594466205,0.434233979,0.514097078,0.557635313
1,100,1,4,DoublingTime,CAM,0.5,1,0.493953413,0.123422281,0.119724567,0.144547978
1,100,1,4,GrowthYield,CAM,0.5,1,0.558137427,0.336693547,0.181647175,0.236341975
1,100,1,4,DoublingTime,CAM,1,2,0.550524209,0.008872463,0.118755988,0.141193586
1,100,1,4,GrowthYield,CAM,1,2,0.577297028,0.300972917,0.27880222,0.314775223
1,100,1,4,DoublingTime,CAM,2,3,0.600713161,0.213226145,0.179559653,0.215538275
1,100,1,4,GrowthYield,CAM,2,3,0.646607694,0.37461296,0.511685466,0.55826526
1,100,1,4,DoublingTime,CIP,0.002,1,0.566367676,0.274131253,0.106921079,0.118109991
1,100,1,4,GrowthYield,CIP,0.002,1,0.557828446,0.085340331,0.205871267,0.235411615
1,100,1,4,DoublingTime,CIP,0.004,2,0.613421077,0.251131333,0.145750029,0.167416162
1,100,1,4,GrowthYield,CIP,0.004,2,0.585518569,0.31707196,0.43245191,0.528234305
1,100,1,4,DoublingTime,CIP,0.008,3,0.528066531,0.148302111,0.105324069,0.125922654
1,100,1,4,GrowthYield,CIP,0.008,3,0.733698943,0.502930992,0.655203713,0.856753372
1,100,1,4,DoublingTime,CTX,0.5,1,0.617190357,0.294115027,0.125083415,0.139798909
1,100,1,4,GrowthYield,CTX,0.5,1,0.755600513,0.579985689,1.099249259,1.34945361
1,100,1,4,DoublingTime,CTX,1,2,0.619123407,0.280520486,0.113348717,0.126381162
1,100,1,4,GrowthYield,CTX,1,2,0.74733664,0.566411034,1.192499957,1.4769033
1,100,1,4,DoublingTime,CTX,2,3,0.685572119,0.495312166,0.139380893,0.152954515
1,100,1,4,GrowthYield,CTX,2,3,0.734492306,0.5807072,1.321734433,1.571651073
1,100,1,4,DoublingTime,KAN,4,1,0.536920562,0.125000275,0.096000982,0.1126879
1,100,1,4,GrowthYield,KAN,4,1,0.565931413,0.307032774,0.387291535,0.42095609
1,100,1,4,DoublingTime,KAN,8,2,0.600704147,0.424639392,0.137234772,0.163044076
1,100,1,4,GrowthYield,KAN,8,2,0.656192748,0.48585552,0.764132166,0.825907711
1,100,1,4,DoublingTime,KAN,16,3,0.676683051,0.528255225,0.228054608,0.262436632
1,100,1,4,GrowthYield,KAN,16,3,0.658054224,0.451605653,1.228460089,1.304603037
1,100,1,4,DoublingTime,TET,0.3,1,0.619999093,0.320742519,0.140610211,0.162325436
1,100,1,4,GrowthYield,TET,0.3,1,0.598365135,0.239537438,0.341952136,0.391381255
1,100,1,4,DoublingTime,TET,0.6,2,0.601531397,0.253711606,0.20585458,0.242076626
1,100,1,4,GrowthYield,TET,0.6,2,0.620819855,0.352768287,0.777556445,0.880230666
1,100,1,4,DoublingTime,TET,1.25,3,0.694706397,0.468201005,0.305512587,0.360783202
1,100,1,4,GrowthYield,TET,1.25,3,0.622970836,0.333906525,1.30312282,1.428936628
1,100,1,4,DoublingTime,TRIM,0.125,1,0.587437308,0.310928826,0.142077213,0.161987681
1,100,1,4,GrowthYield,TRIM,0.125,1,0.631162891,0.413550379,0.616069309,0.651432554
1,100,1,4,DoublingTime,TRIM,0.25,2,0.639660314,0.364956409,0.138738152,0.165875021
1,100,1,4,GrowthYield,TRIM,0.25,2,0.622290956,0.410500732,0.84180642,0.89238517
1,100,1,4,DoublingTime,TRIM,0.5,3,0.565132863,0.289994033,0.152680122,0.162728456
1,100,1,4,GrowthYield,TRIM,0.5,3,0.660886961,0.40811849,1.164432097,1.23056579
2,30,0.8,0,DoublingTime,NoAntimicrbial,NA,2,0.572406999,0.418398349,0.234116918,0.247008512
2,30,0.8,0,GrowthYield,NoAntimicrbial,NA,2,0.568461418,0.37361512,0.522569091,0.582880131
2,30,0.8,0,DoublingTime,CAM,0.5,1,0.426994632,0.012127032,0.125437831,0.147129634
2,30,0.8,0,GrowthYield,CAM,0.5,1,0.466063281,0.144268764,0.195116797,0.219819341
2,30,0.8,0,DoublingTime,CAM,1,2,0.471085608,0.032501689,0.12259249,0.133893977
2,30,0.8,0,GrowthYield,CAM,1,2,0.533161569,0.232112027,0.283991991,0.304252859
2,30,0.8,0,DoublingTime,CAM,2,3,0.548244442,0.294343581,0.18685334,0.20648719
2,30,0.8,0,GrowthYield,CAM,2,3,0.597219599,0.336189207,0.515240314,0.621935604
2,30,0.8,0,DoublingTime,CIP,0.002,1,0.511202065,0.166654994,0.108442401,0.118386689
2,30,0.8,0,GrowthYield,CIP,0.002,1,0.513427619,0.219904121,0.209750378,0.238716707
2,30,0.8,0,DoublingTime,CIP,0.004,2,0.565930944,0.234031341,0.149015818,0.153324071
2,30,0.8,0,GrowthYield,CIP,0.004,2,0.540743128,0.379958599,0.456400112,0.498223944
2,30,0.8,0,DoublingTime,CIP,0.008,3,0.456787433,0.150365149,0.11034984,0.11475472
2,30,0.8,0,GrowthYield,CIP,0.008,3,0.677747498,0.532219072,0.705252238,0.783976144
2,30,0.8,0,DoublingTime,CTX,0.5,1,0.588712662,0.371486666,0.126766258,0.139744856
2,30,0.8,0,GrowthYield,CTX,0.5,1,0.718132128,0.626471853,1.12678164,1.287468289
2,30,0.8,0,DoublingTime,CTX,1,2,0.572682832,0.348502898,0.115302022,0.131064524
2,30,0.8,0,GrowthYield,CTX,1,2,0.713871507,0.613255234,1.230153825,1.420081506
2,30,0.8,0,DoublingTime,CTX,2,3,0.661126158,0.542353003,0.141167006,0.154861333
2,30,0.8,0,GrowthYield,CTX,2,3,0.699600788,0.592470721,1.336337922,1.485035311
2,30,0.8,0,DoublingTime,KAN,4,1,0.450294242,0.094288191,0.10040601,0.113761223
2,30,0.8,0,GrowthYield,KAN,4,1,0.503279584,0.162728134,0.390705806,0.427302959
2,30,0.8,0,DoublingTime,KAN,8,2,0.585957428,0.325563126,0.142012347,0.159277815
2,30,0.8,0,GrowthYield,KAN,8,2,0.64353217,0.368673044,0.766297623,0.851079911
2,30,0.8,0,DoublingTime,KAN,16,3,0.64263054,0.443615508,0.236220473,0.283089444
2,30,0.8,0,GrowthYield,KAN,16,3,0.63963205,0.396811929,1.227156326,1.309896353
2,30,0.8,0,DoublingTime,TET,0.3,1,0.58199179,0.332138929,0.144793253,0.171832714
2,30,0.8,0,GrowthYield,TET,0.3,1,0.57207889,0.243220279,0.349152584,0.436867775
2,30,0.8,0,DoublingTime,TET,0.6,2,0.551908415,0.296173264,0.211829226,0.251702451
2,30,0.8,0,GrowthYield,TET,0.6,2,0.600370123,0.37710333,0.789427839,0.958731604
2,30,0.8,0,DoublingTime,TET,1.25,3,0.67126915,0.498583875,0.313593522,0.367970706
2,30,0.8,0,GrowthYield,TET,1.25,3,0.576802918,0.292262658,1.31367632,1.504249999
2,30,0.8,0,DoublingTime,TRIM,0.125,1,0.552148563,0.308504161,0.146763951,0.159571017
2,30,0.8,0,GrowthYield,TRIM,0.125,1,0.590850678,0.444323855,0.623018472,0.613463141
2,30,0.8,0,DoublingTime,TRIM,0.25,2,0.599902048,0.296377473,0.144373802,0.164915609
2,30,0.8,0,GrowthYield,TRIM,0.25,2,0.599974326,0.406272091,0.846913727,0.916233594
2,30,0.8,0,DoublingTime,TRIM,0.5,3,0.489899984,0.208302464,0.155191799,0.164409529
2,30,0.8,0,GrowthYield,TRIM,0.5,3,0.63508238,0.445574295,1.176891358,1.281879325
2,30,0.8,1,DoublingTime,NoAntimicrbial,NA,2,0.615583287,0.403845998,0.225956489,0.270147474
2,30,0.8,1,GrowthYield,NoAntimicrbial,NA,2,0.608186516,0.352733719,0.515533534,0.55107965
2,30,0.8,1,DoublingTime,CAM,0.5,1,0.497069222,0.105491043,0.12257119,0.134037439
2,30,0.8,1,GrowthYield,CAM,0.5,1,0.518544476,0.173269414,0.192437795,0.21320321
2,30,0.8,1,DoublingTime,CAM,1,2,0.559801152,0.193278158,0.117039703,0.143307558
2,30,0.8,1,GrowthYield,CAM,1,2,0.528296831,0.296579148,0.281329894,0.310499859
2,30,0.8,1,DoublingTime,CAM,2,3,0.586729009,0.293998814,0.183439017,0.200598683
2,30,0.8,1,GrowthYield,CAM,2,3,0.613950861,0.354187377,0.508192165,0.595474131
2,30,0.8,1,DoublingTime,CIP,0.002,1,0.527113276,0.177096445,0.107389778,0.120867239
2,30,0.8,1,GrowthYield,CIP,0.002,1,0.566175005,0.04865231,0.208305852,0.221353044
2,30,0.8,1,DoublingTime,CIP,0.004,2,0.620691131,0.277952522,0.141923248,0.169392912
2,30,0.8,1,GrowthYield,CIP,0.004,2,0.608295984,0.393950789,0.446129802,0.482033083
2,30,0.8,1,DoublingTime,CIP,0.008,3,0.509225861,0.145919988,0.108118802,0.114752171
2,30,0.8,1,GrowthYield,CIP,0.008,3,0.686030807,0.625466968,0.694378626,0.789772959
2,30,0.8,1,DoublingTime,CTX,0.5,1,0.615235149,0.33057995,0.123966245,0.14037263
2,30,0.8,1,GrowthYield,CTX,0.5,1,0.737803776,0.625612302,1.11972916,1.311128968
2,30,0.8,1,DoublingTime,CTX,1,2,0.588965902,0.31501493,0.114270995,0.127045116
2,30,0.8,1,GrowthYield,CTX,1,2,0.73153009,0.598948278,1.203701027,1.403432982
2,30,0.8,1,DoublingTime,CTX,2,3,0.666801246,0.540500883,0.139720995,0.154764815
2,30,0.8,1,GrowthYield,CTX,2,3,0.727875025,0.603431531,1.289671876,1.57853306
2,30,0.8,1,DoublingTime,KAN,4,1,0.547835575,0.134768559,0.098192375,0.107652993
2,30,0.8,1,GrowthYield,KAN,4,1,0.511791132,0.245581764,0.386535122,0.423244722
2,30,0.8,1,DoublingTime,KAN,8,2,0.619615619,0.364009745,0.141850862,0.150620409
2,30,0.8,1,GrowthYield,KAN,8,2,0.669708177,0.480483416,0.755002804,0.816973422
2,30,0.8,1,DoublingTime,KAN,16,3,0.685909864,0.40231813,0.2355842,0.248417518
2,30,0.8,1,GrowthYield,KAN,16,3,0.688467711,0.420607846,1.18814517,1.436791827
2,30,0.8,1,DoublingTime,TET,0.3,1,0.626409085,0.313080923,0.143579581,0.157196817
2,30,0.8,1,GrowthYield,TET,0.3,1,0.615429039,0.285747586,0.343488504,0.370561348
2,30,0.8,1,DoublingTime,TET,0.6,2,0.586664076,0.213021011,0.209127844,0.232246666
2,30,0.8,1,GrowthYield,TET,0.6,2,0.643619012,0.351008068,0.768598225,0.842398202
2,30,0.8,1,DoublingTime,TET,1.25,3,0.684297231,0.450781245,0.312556018,0.334340526
2,30,0.8,1,GrowthYield,TET,1.25,3,0.620540816,0.352879695,1.288441118,1.420014861
2,30,0.8,1,DoublingTime,TRIM,0.125,1,0.581421266,0.329226626,0.143457966,0.160910983
2,30,0.8,1,GrowthYield,TRIM,0.125,1,0.600061557,0.483201786,0.607765494,0.688795967
2,30,0.8,1,DoublingTime,TRIM,0.25,2,0.602272264,0.390605455,0.141123096,0.165859573
2,30,0.8,1,GrowthYield,TRIM,0.25,2,0.620189518,0.439602803,0.837864504,0.912945114
2,30,0.8,1,DoublingTime,TRIM,0.5,3,0.497078584,0.278299058,0.153341112,0.168024968
2,30,0.8,1,GrowthYield,TRIM,0.5,3,0.650513879,0.478357928,1.154719367,1.303488416
2,30,0.8,2,DoublingTime,NoAntimicrbial,NA,2,0.595626085,0.426738493,0.230210118,0.258095388
2,30,0.8,2,GrowthYield,NoAntimicrbial,NA,2,0.651445757,0.289278823,0.498606746,0.62010619
2,30,0.8,2,DoublingTime,CAM,0.5,1,0.491803066,0.124872486,0.123028121,0.135722377
2,30,0.8,2,GrowthYield,CAM,0.5,1,0.499097706,0.318735654,0.19198092,0.20520865
2,30,0.8,2,DoublingTime,CAM,1,2,0.555614043,0.051963216,0.118658681,0.13118171
2,30,0.8,2,GrowthYield,CAM,1,2,0.587219819,0.253846049,0.270067492,0.331948209
2,30,0.8,2,DoublingTime,CAM,2,3,0.603542927,0.181436223,0.178537142,0.21504513
2,30,0.8,2,GrowthYield,CAM,2,3,0.635422437,0.350769509,0.49140087,0.604745086
2,30,0.8,2,DoublingTime,CIP,0.002,1,0.569619566,0.223289713,0.103308955,0.125130069
2,30,0.8,2,GrowthYield,CIP,0.002,1,0.578914455,0.190995279,0.204531024,0.233893036
2,30,0.8,2,DoublingTime,CIP,0.004,2,0.612066921,0.243939253,0.144418959,0.167578615
2,30,0.8,2,GrowthYield,CIP,0.004,2,0.584726646,0.387702419,0.445005421,0.476493801
2,30,0.8,2,DoublingTime,CIP,0.008,3,0.549786472,0.1499822,0.106127868,0.119602972
2,30,0.8,2,GrowthYield,CIP,0.008,3,0.682548087,0.582694687,0.70409812,0.771098214
2,30,0.8,2,DoublingTime,CTX,0.5,1,0.634536407,0.348474959,0.124981438,0.130156606
2,30,0.8,2,GrowthYield,CTX,0.5,1,0.729958245,0.649633684,1.137870202,1.191794714
2,30,0.8,2,DoublingTime,CTX,1,2,0.647577768,0.285194664,0.11386933,0.118697665
2,30,0.8,2,GrowthYield,CTX,1,2,0.7207566,0.641184065,1.242204179,1.266709968
2,30,0.8,2,DoublingTime,CTX,2,3,0.680591517,0.521937819,0.140944788,0.143724814
2,30,0.8,2,GrowthYield,CTX,2,3,0.733035331,0.609317464,1.351379475,1.357031794
2,30,0.8,2,DoublingTime,KAN,4,1,0.497967155,0.036340831,0.098435016,0.108643615
2,30,0.8,2,GrowthYield,KAN,4,1,0.552697522,0.283149686,0.381805781,0.436038075
2,30,0.8,2,DoublingTime,KAN,8,2,0.62178158,0.407681344,0.137249103,0.163735787
2,30,0.8,2,GrowthYield,KAN,8,2,0.659745736,0.521621627,0.753216776,0.848980196
2,30,0.8,2,DoublingTime,KAN,16,3,0.68764455,0.560342768,0.224377417,0.267420689
2,30,0.8,2,GrowthYield,KAN,16,3,0.667069305,0.514868871,1.211207004,1.404361293
2,30,0.8,2,DoublingTime,TET,0.3,1,0.61532977,0.378226012,0.140988221,0.165505622
2,30,0.8,2,GrowthYield,TET,0.3,1,0.60284072,0.306802818,0.342646029,0.393264685
2,30,0.8,2,DoublingTime,TET,0.6,2,0.597399818,0.236771164,0.202385519,0.23982557
2,30,0.8,2,GrowthYield,TET,0.6,2,0.6290359,0.408317283,0.770658973,0.878900684
2,30,0.8,2,DoublingTime,TET,1.25,3,0.696103663,0.559942773,0.302790939,0.366921225
2,30,0.8,2,GrowthYield,TET,1.25,3,0.638740822,0.378022697,1.268654463,1.477989936
2,30,0.8,2,DoublingTime,TRIM,0.125,1,0.578075042,0.359120478,0.142029277,0.160068191
2,30,0.8,2,GrowthYield,TRIM,0.125,1,0.632474765,0.337127935,0.595100791,0.714941515
2,30,0.8,2,DoublingTime,TRIM,0.25,2,0.603487737,0.449376796,0.142082681,0.154361654
2,30,0.8,2,GrowthYield,TRIM,0.25,2,0.654257028,0.255105859,0.812952501,0.984898395
2,30,0.8,2,DoublingTime,TRIM,0.5,3,0.538567967,0.19622943,0.150832099,0.171731529
2,30,0.8,2,GrowthYield,TRIM,0.5,3,0.666389042,0.425654426,1.133530392,1.342262019
2,30,0.8,3,DoublingTime,NoAntimicrbial,NA,2,0.637825997,0.271121343,0.226919141,0.252430933
2,30,0.8,3,GrowthYield,NoAntimicrbial,NA,2,0.624458913,0.277200117,0.49723986,0.584471676
2,30,0.8,3,DoublingTime,CAM,0.5,1,0.481277305,0.068469874,0.123007669,0.136505291
2,30,0.8,3,GrowthYield,CAM,0.5,1,0.493366231,0.337379365,0.19465115,0.204251439
2,30,0.8,3,DoublingTime,CAM,1,2,0.566770237,0.156425111,0.121327202,0.128533799
2,30,0.8,3,GrowthYield,CAM,1,2,0.534667437,0.397393391,0.281664447,0.310958521
2,30,0.8,3,DoublingTime,CAM,2,3,0.612443212,0.250107167,0.182145882,0.204429572
2,30,0.8,3,GrowthYield,CAM,2,3,0.619553336,0.426758919,0.50877953,0.563129198
2,30,0.8,3,DoublingTime,CIP,0.002,1,0.515717481,0.310709286,0.107519612,0.116559626
2,30,0.8,3,GrowthYield,CIP,0.002,1,0.548896565,0.063665666,0.202373301,0.246127377
2,30,0.8,3,DoublingTime,CIP,0.004,2,0.620855986,0.280494275,0.147169214,0.161029127
2,30,0.8,3,GrowthYield,CIP,0.004,2,0.591310826,0.289882252,0.440847984,0.510973736
2,30,0.8,3,DoublingTime,CIP,0.008,3,0.4500138,0.259490813,0.108103037,0.123128751
2,30,0.8,3,GrowthYield,CIP,0.008,3,0.692003815,0.541534192,0.703196863,0.750949873
2,30,0.8,3,DoublingTime,CTX,0.5,1,0.619333064,0.349714254,0.120325631,0.15318746
2,30,0.8,3,GrowthYield,CTX,0.5,1,0.729086162,0.613486506,1.129386052,1.253467122
2,30,0.8,3,DoublingTime,CTX,1,2,0.610346742,0.306677606,0.108852239,0.140308688
2,30,0.8,3,GrowthYield,CTX,1,2,0.723045882,0.636130446,1.219830089,1.365871766
2,30,0.8,3,DoublingTime,CTX,2,3,0.69170256,0.453191413,0.13293691,0.173222243
2,30,0.8,3,GrowthYield,CTX,2,3,0.719245658,0.620688576,1.312154624,1.494908827
2,30,0.8,3,DoublingTime,KAN,4,1,0.536057242,0.036464098,0.097080003,0.112046319
2,30,0.8,3,GrowthYield,KAN,4,1,0.57452737,0.21434547,0.371880481,0.457546719
2,30,0.8,3,DoublingTime,KAN,8,2,0.641652572,0.390258281,0.137535726,0.155841395
2,30,0.8,3,GrowthYield,KAN,8,2,0.688759706,0.385746916,0.742714421,0.885850003
2,30,0.8,3,DoublingTime,KAN,16,3,0.697174005,0.479117958,0.229643649,0.25392659
2,30,0.8,3,GrowthYield,KAN,16,3,0.695774642,0.446903241,1.20082384,1.35117597
2,30,0.8,3,DoublingTime,TET,0.3,1,0.61313097,0.408177284,0.138273786,0.166225673
2,30,0.8,3,GrowthYield,TET,0.3,1,0.593782866,0.241901702,0.34100892,0.405594749
2,30,0.8,3,DoublingTime,TET,0.6,2,0.602933736,0.20856693,0.209617171,0.223533401
2,30,0.8,3,GrowthYield,TET,0.6,2,0.638295285,0.380833342,0.764205076,0.872182125
2,30,0.8,3,DoublingTime,TET,1.25,3,0.698244788,0.490403645,0.306252243,0.340937665
2,30,0.8,3,GrowthYield,TET,1.25,3,0.647502594,0.340374111,1.263620874,1.50216969
2,30,0.8,3,DoublingTime,TRIM,0.125,1,0.577311638,0.367889833,0.142629591,0.16381323
2,30,0.8,3,GrowthYield,TRIM,0.125,1,0.63785135,0.438909783,0.597754671,0.69666372
2,30,0.8,3,DoublingTime,TRIM,0.25,2,0.603575444,0.455658808,0.145613755,0.154038401
2,30,0.8,3,GrowthYield,TRIM,0.25,2,0.630982488,0.442111816,0.820236257,0.999437417
2,30,0.8,3,DoublingTime,TRIM,0.5,3,0.5380811,0.2614383,0.150830906,0.179192318
2,30,0.8,3,GrowthYield,TRIM,0.5,3,0.661795804,0.489227316,1.135171908,1.309411467
2,30,0.8,4,DoublingTime,NoAntimicrbial,NA,2,0.640527366,0.273386848,0.222985058,0.270467807
2,30,0.8,4,GrowthYield,NoAntimicrbial,NA,2,0.578013912,0.39528133,0.516199127,0.563856814
2,30,0.8,4,DoublingTime,CAM,0.5,1,0.465706878,0.131222364,0.120825435,0.14303879
2,30,0.8,4,GrowthYield,CAM,0.5,1,0.532522105,0.378247091,0.18207521,0.234452574
2,30,0.8,4,DoublingTime,CAM,1,2,0.521623185,0.062519716,0.118869097,0.140106599
2,30,0.8,4,GrowthYield,CAM,1,2,0.584313504,0.294440029,0.277069161,0.311492272
2,30,0.8,4,DoublingTime,CAM,2,3,0.602420849,0.257616096,0.17915175,0.209909238
2,30,0.8,4,GrowthYield,CAM,2,3,0.65380797,0.392304656,0.509040744,0.558126817
2,30,0.8,4,DoublingTime,CIP,0.002,1,0.528960371,0.299574312,0.107900027,0.117368553
2,30,0.8,4,GrowthYield,CIP,0.002,1,0.542398338,0.085230389,0.205832597,0.234641362
2,30,0.8,4,DoublingTime,CIP,0.004,2,0.61656323,0.304827958,0.143890987,0.165095997
2,30,0.8,4,GrowthYield,CIP,0.004,2,0.563809828,0.32273296,0.435639563,0.51838209
2,30,0.8,4,DoublingTime,CIP,0.008,3,0.488028565,0.129906573,0.106542393,0.126635561
2,30,0.8,4,GrowthYield,CIP,0.008,3,0.727970711,0.494364224,0.664195193,0.856102646
2,30,0.8,4,DoublingTime,CTX,0.5,1,0.630441602,0.285973897,0.124076394,0.139664313
2,30,0.8,4,GrowthYield,CTX,0.5,1,0.752598677,0.553395584,1.069274766,1.34690534
2,30,0.8,4,DoublingTime,CTX,1,2,0.61382271,0.286834394,0.112188232,0.127108867
2,30,0.8,4,GrowthYield,CTX,1,2,0.745783368,0.544579862,1.160587281,1.478608177
