max_depth,n_estimators,subsample,CrossValidationSet,Measurement,Drug,Concentration_Original,Concentration,Validation Spearman,Training MAE,Validation MAE
2,30,0.8,3,GrowthYield,NoAntimicrbial,NA,2,0.343010633,0.517646079,0.567460941
2,30,0.8,3,DoublingTime,CAM,0.5,1,0.138807722,0.127124457,0.134706077
2,30,0.8,3,GrowthYield,CAM,0.5,1,0.382489283,0.196010531,0.200634803
2,30,0.8,3,DoublingTime,CAM,1,2,0.108461336,0.126593482,0.130002428
2,30,0.8,3,GrowthYield,CAM,1,2,0.401208925,0.280091739,0.30738865
2,30,0.8,3,DoublingTime,CAM,2,3,0.280569764,0.1903702,0.200434682
2,30,0.8,3,GrowthYield,CAM,2,3,0.512979809,0.499558958,0.526763094
2,30,0.8,3,DoublingTime,CIP,0.002,1,0.252054953,0.111865841,0.117848252
2,30,0.8,3,GrowthYield,CIP,0.002,1,0.136834919,0.20879917,0.241891931
2,30,0.8,3,DoublingTime,CIP,0.004,2,0.262652676,0.151092525,0.161980663
2,30,0.8,3,GrowthYield,CIP,0.004,2,0.323519779,0.467850063,0.506135595
2,30,0.8,3,DoublingTime,CIP,0.008,3,0.253976659,0.110645779,0.123601997
2,30,0.8,3,GrowthYield,CIP,0.008,3,0.494854336,0.743186827,0.783898202
2,30,0.8,3,DoublingTime,CTX,0.5,1,0.330122486,0.123226285,0.153912816
2,30,0.8,3,GrowthYield,CTX,0.5,1,0.674539051,0.949314325,1.066020523
2,30,0.8,3,DoublingTime,CTX,1,2,0.388631765,0.110824132,0.13818105
2,30,0.8,3,GrowthYield,CTX,1,2,0.694274405,1.024893093,1.140437445
2,30,0.8,3,DoublingTime,CTX,2,3,0.458986917,0.133351151,0.168336716
2,30,0.8,3,GrowthYield,CTX,2,3,0.715058054,1.098620623,1.232662686
2,30,0.8,3,DoublingTime,KAN,4,1,9.38E-04,0.100836315,0.111784442
2,30,0.8,3,GrowthYield,KAN,4,1,0.259811341,0.374897631,0.45431408
2,30,0.8,3,DoublingTime,KAN,8,2,0.405974115,0.142518653,0.153264583
2,30,0.8,3,GrowthYield,KAN,8,2,0.473562224,0.703307705,0.819424406
2,30,0.8,3,DoublingTime,KAN,16,3,0.552625641,0.227698644,0.24222108
2,30,0.8,3,GrowthYield,KAN,16,3,0.462421829,1.096933445,1.221250959
2,30,0.8,3,DoublingTime,TET,0.3,1,0.379010355,0.145095237,0.164927447
2,30,0.8,3,GrowthYield,TET,0.3,1,0.542549414,0.3117126,0.347497096
2,30,0.8,3,DoublingTime,TET,0.6,2,0.397663563,0.216539135,0.214591552
2,30,0.8,3,GrowthYield,TET,0.6,2,0.604427796,0.668603662,0.685726307
2,30,0.8,3,DoublingTime,TET,1.25,3,0.688821232,0.278066392,0.281598376
2,30,0.8,3,GrowthYield,TET,1.25,3,0.62232326,1.008518441,1.039008572
2,30,0.8,3,DoublingTime,TRIM,0.125,1,0.436689658,0.145906033,0.160777193
2,30,0.8,3,GrowthYield,TRIM,0.125,1,0.571350032,0.570105254,0.637424094
2,30,0.8,3,DoublingTime,TRIM,0.25,2,0.542742458,0.143746061,0.147251218
2,30,0.8,3,GrowthYield,TRIM,0.25,2,0.554283418,0.756075251,0.906006151
2,30,0.8,3,DoublingTime,TRIM,0.5,3,0.403186139,0.153625325,0.174683263
2,30,0.8,3,GrowthYield,TRIM,0.5,3,0.628590609,0.988602913,1.130965605
2,30,0.8,4,DoublingTime,NoAntimicrbial,NA,2,0.355305012,0.229035861,0.263202362
2,30,0.8,4,GrowthYield,NoAntimicrbial,NA,2,0.451380839,0.52702045,0.566636983
2,30,0.8,4,DoublingTime,CAM,0.5,1,0.152256068,0.124934724,0.141415697
2,30,0.8,4,GrowthYield,CAM,0.5,1,0.34723509,0.18517289,0.236365877
2,30,0.8,4,DoublingTime,CAM,1,2,0.165630966,0.123732494,0.137675231
2,30,0.8,4,GrowthYield,CAM,1,2,0.361526058,0.280597243,0.296302015
2,30,0.8,4,DoublingTime,CAM,2,3,0.293832519,0.188132252,0.208676177
2,30,0.8,4,GrowthYield,CAM,2,3,0.495880807,0.503827306,0.51551663
2,30,0.8,4,DoublingTime,CIP,0.002,1,0.250921618,0.112339717,0.121032809
2,30,0.8,4,GrowthYield,CIP,0.002,1,0.120504234,0.215093382,0.234571407
2,30,0.8,4,DoublingTime,CIP,0.004,2,0.264204066,0.149351253,0.164231594
2,30,0.8,4,GrowthYield,CIP,0.004,2,0.36745654,0.458252331,0.528798654
2,30,0.8,4,DoublingTime,CIP,0.008,3,0.162475022,0.109315301,0.124988509
2,30,0.8,4,GrowthYield,CIP,0.008,3,0.524097426,0.709198227,0.863838359
2,30,0.8,4,DoublingTime,CTX,0.5,1,0.313047058,0.129590422,0.137909816
2,30,0.8,4,GrowthYield,CTX,0.5,1,0.658963003,0.934381331,1.096728659
2,30,0.8,4,DoublingTime,CTX,1,2,0.345312586,0.117504719,0.122632575
2,30,0.8,4,GrowthYield,CTX,1,2,0.656692811,1.002492566,1.204630195
2,30,0.8,4,DoublingTime,CTX,2,3,0.605928394,0.140795323,0.143114374
2,30,0.8,4,GrowthYield,CTX,2,3,0.669604507,1.089583097,1.263944453
2,30,0.8,4,DoublingTime,KAN,4,1,-0.087726267,0.099039398,0.118557237
2,30,0.8,4,GrowthYield,KAN,4,1,0.427423955,0.389365252,0.405307205
2,30,0.8,4,DoublingTime,KAN,8,2,0.442914551,0.140471151,0.1638184
2,30,0.8,4,GrowthYield,KAN,8,2,0.543754365,0.717796628,0.765416712
2,30,0.8,4,DoublingTime,KAN,16,3,0.53593917,0.222932234,0.262243047
2,30,0.8,4,GrowthYield,KAN,16,3,0.538137017,1.117622602,1.160093001
2,30,0.8,4,DoublingTime,TET,0.3,1,0.345438918,0.14594084,0.162867058
2,30,0.8,4,GrowthYield,TET,0.3,1,0.532816187,0.313288733,0.335607635
2,30,0.8,4,DoublingTime,TET,0.6,2,0.290815076,0.210093548,0.234318312
2,30,0.8,4,GrowthYield,TET,0.6,2,0.577619071,0.660673825,0.723728999
2,30,0.8,4,DoublingTime,TET,1.25,3,0.623691211,0.269869728,0.304764281
2,30,0.8,4,GrowthYield,TET,1.25,3,0.626968487,0.997581686,1.054028728
2,30,0.8,4,DoublingTime,TRIM,0.125,1,0.336801124,0.142310555,0.158975985
2,30,0.8,4,GrowthYield,TRIM,0.125,1,0.523656763,0.589911566,0.615070377
2,30,0.8,4,DoublingTime,TRIM,0.25,2,0.43310694,0.138508485,0.163662006
2,30,0.8,4,GrowthYield,TRIM,0.25,2,0.528008989,0.775241471,0.814567759
2,30,0.8,4,DoublingTime,TRIM,0.5,3,0.237504474,0.153589104,0.164608216
2,30,0.8,4,GrowthYield,TRIM,0.5,3,0.599735506,1.009809082,1.028616292
2,30,1,1,DoublingTime,NoAntimicrbial,NA,2,0.443962385,0.237564059,0.261013823
2,30,1,1,GrowthYield,NoAntimicrbial,NA,2,0.427475289,0.538902071,0.535968956
2,30,1,1,DoublingTime,CAM,0.5,1,0.097358862,0.125940592,0.136259669
2,30,1,1,GrowthYield,CAM,0.5,1,0.30392725,0.196996886,0.204194408
2,30,1,1,DoublingTime,CAM,1,2,0.087168238,0.121822809,0.143780321
2,30,1,1,GrowthYield,CAM,1,2,0.358251913,0.282497234,0.298762978
2,30,1,1,DoublingTime,CAM,2,3,0.408870183,0.191459207,0.19994979
2,30,1,1,GrowthYield,CAM,2,3,0.499045782,0.499721704,0.549453173
2,30,1,1,DoublingTime,CIP,0.002,1,0.181832704,0.111819082,0.121318212
2,30,1,1,GrowthYield,CIP,0.002,1,0.035461792,0.216928339,0.220176008
2,30,1,1,DoublingTime,CIP,0.004,2,0.297467531,0.149412563,0.166338668
2,30,1,1,GrowthYield,CIP,0.004,2,0.325475299,0.469770617,0.501306715
2,30,1,1,DoublingTime,CIP,0.008,3,0.098734523,0.112830884,0.116198236
2,30,1,1,GrowthYield,CIP,0.008,3,0.605668043,0.728990601,0.821460401
2,30,1,1,DoublingTime,CTX,0.5,1,0.357033642,0.130797512,0.141595668
2,30,1,1,GrowthYield,CTX,0.5,1,0.699423569,0.974852146,1.044845496
2,30,1,1,DoublingTime,CTX,1,2,0.349861102,0.11725356,0.126945812
2,30,1,1,GrowthYield,CTX,1,2,0.693192557,1.041883076,1.117378856
2,30,1,1,DoublingTime,CTX,2,3,0.579985005,0.139545015,0.149647726
2,30,1,1,GrowthYield,CTX,2,3,0.705374562,1.112476237,1.278236596
2,30,1,1,DoublingTime,KAN,4,1,0.008593943,0.102043032,0.111395708
2,30,1,1,GrowthYield,KAN,4,1,0.331052039,0.392227513,0.421814208
2,30,1,1,DoublingTime,KAN,8,2,0.372477163,0.144969475,0.148829878
2,30,1,1,GrowthYield,KAN,8,2,0.554610579,0.72333643,0.759500297
2,30,1,1,DoublingTime,KAN,16,3,0.568984885,0.237455181,0.229321303
2,30,1,1,GrowthYield,KAN,16,3,0.511027297,1.100675093,1.236776638
2,30,1,1,DoublingTime,TET,0.3,1,0.350375433,0.149828697,0.153145927
2,30,1,1,GrowthYield,TET,0.3,1,0.503946657,0.318988566,0.324067905
2,30,1,1,DoublingTime,TET,0.6,2,0.276629354,0.213691965,0.230950699
2,30,1,1,GrowthYield,TET,0.6,2,0.60065319,0.677929745,0.680026998
2,30,1,1,DoublingTime,TET,1.25,3,0.639110774,0.275030007,0.273781047
2,30,1,1,GrowthYield,TET,1.25,3,0.627309339,1.003379878,1.020202853
2,30,1,1,DoublingTime,TRIM,0.125,1,0.40667163,0.145289654,0.156538192
2,30,1,1,GrowthYield,TRIM,0.125,1,0.645122869,0.585991105,0.633286702
2,30,1,1,DoublingTime,TRIM,0.25,2,0.438465095,0.140697274,0.158672586
2,30,1,1,GrowthYield,TRIM,0.25,2,0.649858671,0.79723137,0.800688454
2,30,1,1,DoublingTime,TRIM,0.5,3,0.354649184,0.155726655,0.169985129
2,30,1,1,GrowthYield,TRIM,0.5,3,0.668734755,1.018389231,1.091188572
2,30,1,2,DoublingTime,NoAntimicrbial,NA,2,0.42423946,0.236092084,0.267803108
2,30,1,2,GrowthYield,NoAntimicrbial,NA,2,0.370311037,0.51255081,0.611551288
2,30,1,2,DoublingTime,CAM,0.5,1,0.170552669,0.128597981,0.132601926
2,30,1,2,GrowthYield,CAM,0.5,1,0.373044992,0.194763953,0.202640876
2,30,1,2,DoublingTime,CAM,1,2,-0.001052403,0.126494401,0.12985296
2,30,1,2,GrowthYield,CAM,1,2,0.373775121,0.274874477,0.311193148
2,30,1,2,DoublingTime,CAM,2,3,0.250249465,0.186962902,0.21393717
2,30,1,2,GrowthYield,CAM,2,3,0.505102261,0.490432974,0.560379962
2,30,1,2,DoublingTime,CIP,0.002,1,0.20175671,0.109231445,0.127083076
2,30,1,2,GrowthYield,CIP,0.002,1,0.145538419,0.212673089,0.234376473
2,30,1,2,DoublingTime,CIP,0.004,2,0.288063268,0.15175438,0.16490837
2,30,1,2,GrowthYield,CIP,0.004,2,0.333360421,0.474533323,0.494225863
2,30,1,2,DoublingTime,CIP,0.008,3,0.08613836,0.111680755,0.121637715
2,30,1,2,GrowthYield,CIP,0.008,3,0.599481018,0.74390938,0.784185425
2,30,1,2,DoublingTime,CTX,0.5,1,0.2597437,0.129545682,0.13331991
2,30,1,2,GrowthYield,CTX,0.5,1,0.722281276,0.975145092,1.024252055
2,30,1,2,DoublingTime,CTX,1,2,0.308510916,0.117734149,0.116469872
2,30,1,2,GrowthYield,CTX,1,2,0.715668776,1.044571726,1.066919266
2,30,1,2,DoublingTime,CTX,2,3,0.535718314,0.140827609,0.143706132
2,30,1,2,GrowthYield,CTX,2,3,0.710447031,1.14361579,1.148883549
2,30,1,2,DoublingTime,KAN,4,1,0.075013245,0.10196518,0.108266127
2,30,1,2,GrowthYield,KAN,4,1,0.37137643,0.390572798,0.4208174
2,30,1,2,DoublingTime,KAN,8,2,0.446091133,0.141315594,0.162106808
2,30,1,2,GrowthYield,KAN,8,2,0.634057951,0.72624613,0.772217866
2,30,1,2,DoublingTime,KAN,16,3,0.586007887,0.227918442,0.257996771
2,30,1,2,GrowthYield,KAN,16,3,0.637427865,1.141578558,1.203144346
2,30,1,2,DoublingTime,TET,0.3,1,0.38275337,0.146079293,0.164751189
2,30,1,2,GrowthYield,TET,0.3,1,0.517900857,0.314819258,0.349437798
2,30,1,2,DoublingTime,TET,0.6,2,0.381239932,0.211386139,0.237109164
2,30,1,2,GrowthYield,TET,0.6,2,0.55697898,0.652552122,0.765794402
2,30,1,2,DoublingTime,TET,1.25,3,0.625979823,0.263870168,0.318593026
2,30,1,2,GrowthYield,TET,1.25,3,0.57804332,0.969810599,1.119072791
2,30,1,2,DoublingTime,TRIM,0.125,1,0.319676791,0.144424507,0.162884485
2,30,1,2,GrowthYield,TRIM,0.125,1,0.499078425,0.576842357,0.653261941
2,30,1,2,DoublingTime,TRIM,0.25,2,0.519195042,0.145653848,0.147865259
2,30,1,2,GrowthYield,TRIM,0.25,2,0.476372203,0.770345478,0.862359287
2,30,1,2,DoublingTime,TRIM,0.5,3,0.297307984,0.153891829,0.168314469
2,30,1,2,GrowthYield,TRIM,0.5,3,0.595810614,0.993705918,1.123601957
2,30,1,3,DoublingTime,NoAntimicrbial,NA,2,0.321456924,0.241067518,0.248579483
2,30,1,3,GrowthYield,NoAntimicrbial,NA,2,0.308993036,0.521071327,0.570985693
2,30,1,3,DoublingTime,CAM,0.5,1,0.154841763,0.127979425,0.134449077
2,30,1,3,GrowthYield,CAM,0.5,1,0.345539499,0.19734197,0.203417707
2,30,1,3,DoublingTime,CAM,1,2,0.075014419,0.127355289,0.130388494
2,30,1,3,GrowthYield,CAM,1,2,0.380407708,0.282809145,0.308629286
2,30,1,3,DoublingTime,CAM,2,3,0.259156576,0.193329565,0.202071212
2,30,1,3,GrowthYield,CAM,2,3,0.541723061,0.506418696,0.526616185
2,30,1,3,DoublingTime,CIP,0.002,1,0.186112163,0.112365836,0.121033273
2,30,1,3,GrowthYield,CIP,0.002,1,0.190498046,0.210145993,0.240298871
2,30,1,3,DoublingTime,CIP,0.004,2,0.230217445,0.154013504,0.162394658
2,30,1,3,GrowthYield,CIP,0.004,2,0.322364935,0.470565637,0.502125225
2,30,1,3,DoublingTime,CIP,0.008,3,0.177481564,0.111849615,0.1249891
2,30,1,3,GrowthYield,CIP,0.008,3,0.535737682,0.747111985,0.766582302
2,30,1,3,DoublingTime,CTX,0.5,1,0.334522113,0.124035056,0.155518719
2,30,1,3,GrowthYield,CTX,0.5,1,0.700185507,0.962161073,1.05337264
2,30,1,3,DoublingTime,CTX,1,2,0.397068968,0.111049803,0.139998751
2,30,1,3,GrowthYield,CTX,1,2,0.68576624,1.018663485,1.139840131
2,30,1,3,DoublingTime,CTX,2,3,0.461883449,0.133682425,0.170048717
2,30,1,3,GrowthYield,CTX,2,3,0.685244778,1.10067357,1.209725621
2,30,1,3,DoublingTime,KAN,4,1,-0.01336479,0.101245879,0.112394147
2,30,1,3,GrowthYield,KAN,4,1,0.255585265,0.379922043,0.452394672
2,30,1,3,DoublingTime,KAN,8,2,0.39445447,0.142762253,0.152907653
2,30,1,3,GrowthYield,KAN,8,2,0.462830408,0.707732028,0.822979556
2,30,1,3,DoublingTime,KAN,16,3,0.553284422,0.228782347,0.244528896
2,30,1,3,GrowthYield,KAN,16,3,0.462853213,1.099282043,1.210368855
2,30,1,3,DoublingTime,TET,0.3,1,0.414305127,0.14593763,0.163708317
2,30,1,3,GrowthYield,TET,0.3,1,0.540379924,0.314959142,0.347149053
2,30,1,3,DoublingTime,TET,0.6,2,0.391476959,0.219837689,0.215857789
2,30,1,3,GrowthYield,TET,0.6,2,0.627982166,0.672345679,0.672567488
2,30,1,3,DoublingTime,TET,1.25,3,0.671947818,0.279687626,0.282061141
2,30,1,3,GrowthYield,TET,1.25,3,0.641522525,1.017380491,1.041331592
2,30,1,3,DoublingTime,TRIM,0.125,1,0.408865334,0.146961496,0.16333438
2,30,1,3,GrowthYield,TRIM,0.125,1,0.554902053,0.573132175,0.641608037
2,30,1,3,DoublingTime,TRIM,0.25,2,0.515507143,0.146545463,0.15032878
2,30,1,3,GrowthYield,TRIM,0.25,2,0.533520812,0.752661973,0.909448384
2,30,1,3,DoublingTime,TRIM,0.5,3,0.442975906,0.154366797,0.175463841
2,30,1,3,GrowthYield,TRIM,0.5,3,0.60377367,0.988562958,1.130541162
2,30,1,4,DoublingTime,NoAntimicrbial,NA,2,0.37089708,0.232465351,0.26186403
2,30,1,4,GrowthYield,NoAntimicrbial,NA,2,0.475984411,0.528621255,0.557904939
2,30,1,4,DoublingTime,CAM,0.5,1,0.185356628,0.125904259,0.142282423
2,30,1,4,GrowthYield,CAM,0.5,1,0.359755902,0.186530525,0.23197336
2,30,1,4,DoublingTime,CAM,1,2,0.155721879,0.124786611,0.13751514
2,30,1,4,GrowthYield,CAM,1,2,0.371100712,0.282572856,0.296690955
2,30,1,4,DoublingTime,CAM,2,3,0.313154379,0.189911518,0.207386686
2,30,1,4,GrowthYield,CAM,2,3,0.50179171,0.507762553,0.516257824
2,30,1,4,DoublingTime,CIP,0.002,1,0.262530866,0.112770106,0.120112068
2,30,1,4,GrowthYield,CIP,0.002,1,0.108175328,0.216624849,0.233503707
2,30,1,4,DoublingTime,CIP,0.004,2,0.278565868,0.150652421,0.164487238
2,30,1,4,GrowthYield,CIP,0.004,2,0.335321198,0.461757743,0.537869573
2,30,1,4,DoublingTime,CIP,0.008,3,0.188943586,0.109760331,0.122712658
2,30,1,4,GrowthYield,CIP,0.008,3,0.543127613,0.717963185,0.856871011
2,30,1,4,DoublingTime,CTX,0.5,1,0.376190559,0.130408967,0.137011232
2,30,1,4,GrowthYield,CTX,0.5,1,0.650785344,0.936516913,1.112380076
2,30,1,4,DoublingTime,CTX,1,2,0.345221497,0.118416227,0.12359009
2,30,1,4,GrowthYield,CTX,1,2,0.664716498,1.009037267,1.211728992
2,30,1,4,DoublingTime,CTX,2,3,0.612975979,0.140848287,0.143227128
2,30,1,4,GrowthYield,CTX,2,3,0.664178371,1.101576206,1.264579687
2,30,1,4,DoublingTime,KAN,4,1,-0.048987152,0.100019561,0.117245108
2,30,1,4,GrowthYield,KAN,4,1,0.383733542,0.389015607,0.402246092
2,30,1,4,DoublingTime,KAN,8,2,0.441393599,0.140278839,0.163639177
2,30,1,4,GrowthYield,KAN,8,2,0.555505135,0.730730504,0.770403263
2,30,1,4,DoublingTime,KAN,16,3,0.508672874,0.225125908,0.263274683
2,30,1,4,GrowthYield,KAN,16,3,0.526065309,1.126087788,1.166423369
2,30,1,4,DoublingTime,TET,0.3,1,0.345384791,0.147293461,0.162197837
2,30,1,4,GrowthYield,TET,0.3,1,0.527136172,0.317235172,0.331770859
2,30,1,4,DoublingTime,TET,0.6,2,0.308378482,0.212170424,0.234829085
2,30,1,4,GrowthYield,TET,0.6,2,0.573656386,0.661773977,0.717046561
2,30,1,4,DoublingTime,TET,1.25,3,0.629618476,0.272468426,0.300942664
2,30,1,4,GrowthYield,TET,1.25,3,0.640916246,0.995166384,1.045428879
2,30,1,4,DoublingTime,TRIM,0.125,1,0.336378942,0.14431229,0.160194949
2,30,1,4,GrowthYield,TRIM,0.125,1,0.514153945,0.585301931,0.621683479
2,30,1,4,DoublingTime,TRIM,0.25,2,0.446846034,0.138471448,0.163337923
2,30,1,4,GrowthYield,TRIM,0.25,2,0.516453648,0.771550776,0.818833846
2,30,1,4,DoublingTime,TRIM,0.5,3,0.281724852,0.154821652,0.162612192
2,30,1,4,GrowthYield,TRIM,0.5,3,0.597828799,1.010448669,1.033662799
2,60,0.8,1,DoublingTime,NoAntimicrbial,NA,2,0.482170145,0.21566325,0.255862427
2,60,0.8,1,GrowthYield,NoAntimicrbial,NA,2,0.463036739,0.486324951,0.511271418
2,60,0.8,1,DoublingTime,CAM,0.5,1,0.019932024,0.11505423,0.140474804
2,60,0.8,1,GrowthYield,CAM,0.5,1,0.238765987,0.182325686,0.210367339
2,60,0.8,1,DoublingTime,CAM,1,2,0.127255115,0.111979377,0.143655064
2,60,0.8,1,GrowthYield,CAM,1,2,0.383238085,0.259166734,0.301193345
2,60,0.8,1,DoublingTime,CAM,2,3,0.396389936,0.175583845,0.195202413
2,60,0.8,1,GrowthYield,CAM,2,3,0.584254635,0.452391634,0.530647536
2,60,0.8,1,DoublingTime,CIP,0.002,1,0.152057586,0.101655008,0.120760758
2,60,0.8,1,GrowthYield,CIP,0.002,1,0.101736526,0.194163963,0.218777924
2,60,0.8,1,DoublingTime,CIP,0.004,2,0.25323995,0.135653522,0.16870843
2,60,0.8,1,GrowthYield,CIP,0.004,2,0.332917921,0.420095608,0.486953824
2,60,0.8,1,DoublingTime,CIP,0.008,3,0.172629231,0.102125451,0.114367702
2,60,0.8,1,GrowthYield,CIP,0.008,3,0.589434862,0.652445146,0.810820261
2,60,0.8,1,DoublingTime,CTX,0.5,1,0.420500531,0.118984897,0.137670857
2,60,0.8,1,GrowthYield,CTX,0.5,1,0.700921973,0.856444549,0.977644489
2,60,0.8,1,DoublingTime,CTX,1,2,0.332444451,0.10622137,0.126434127
2,60,0.8,1,GrowthYield,CTX,1,2,0.698443252,0.919368753,1.06393531
2,60,0.8,1,DoublingTime,CTX,2,3,0.56400755,0.127447521,0.14899766
2,60,0.8,1,GrowthYield,CTX,2,3,0.702648589,0.984473638,1.187341756
2,60,0.8,1,DoublingTime,KAN,4,1,0.095993369,0.094248536,0.109347919
2,60,0.8,1,GrowthYield,KAN,4,1,0.440572781,0.351427636,0.412507696
2,60,0.8,1,DoublingTime,KAN,8,2,0.346104536,0.132050235,0.149487299
2,60,0.8,1,GrowthYield,KAN,8,2,0.582644105,0.64977038,0.726044838
2,60,0.8,1,DoublingTime,KAN,16,3,0.546497632,0.213325341,0.227189995
2,60,0.8,1,GrowthYield,KAN,16,3,0.547463498,0.993131003,1.197010509
2,60,0.8,1,DoublingTime,TET,0.3,1,0.330874172,0.135842159,0.156406697
2,60,0.8,1,GrowthYield,TET,0.3,1,0.497629015,0.293667419,0.324608139
2,60,0.8,1,DoublingTime,TET,0.6,2,0.226401987,0.192710798,0.23485395
2,60,0.8,1,GrowthYield,TET,0.6,2,0.584574655,0.612667211,0.687279032
2,60,0.8,1,DoublingTime,TET,1.25,3,0.648134189,0.247122609,0.277971706
2,60,0.8,1,GrowthYield,TET,1.25,3,0.591969721,0.920259313,1.027427691
2,60,0.8,1,DoublingTime,TRIM,0.125,1,0.388643738,0.132714505,0.157650711
2,60,0.8,1,GrowthYield,TRIM,0.125,1,0.634362571,0.524278467,0.599308379
2,60,0.8,1,DoublingTime,TRIM,0.25,2,0.463965938,0.127806834,0.155214477
2,60,0.8,1,GrowthYield,TRIM,0.25,2,0.659686587,0.705952252,0.754095222
2,60,0.8,1,DoublingTime,TRIM,0.5,3,0.30463656,0.142459568,0.16932627
2,60,0.8,1,GrowthYield,TRIM,0.5,3,0.677901219,0.901578402,1.043318613
2,60,0.8,2,DoublingTime,NoAntimicrbial,NA,2,0.446796112,0.213007842,0.25798533
2,60,0.8,2,GrowthYield,NoAntimicrbial,NA,2,0.40712954,0.463122737,0.599073683
2,60,0.8,2,DoublingTime,CAM,0.5,1,0.106337621,0.119344385,0.137747854
2,60,0.8,2,GrowthYield,CAM,0.5,1,0.383152435,0.181345145,0.203016752
2,60,0.8,2,DoublingTime,CAM,1,2,0.075343037,0.115374979,0.132067927
2,60,0.8,2,GrowthYield,CAM,1,2,0.393441614,0.251845421,0.305906629
2,60,0.8,2,DoublingTime,CAM,2,3,0.253776269,0.169395008,0.212960409
2,60,0.8,2,GrowthYield,CAM,2,3,0.523971472,0.446962052,0.545646583
2,60,0.8,2,DoublingTime,CIP,0.002,1,0.238443837,0.100594646,0.12705347
2,60,0.8,2,GrowthYield,CIP,0.002,1,0.15898307,0.194582846,0.233025845
2,60,0.8,2,DoublingTime,CIP,0.004,2,0.213081174,0.138541162,0.167234659
2,60,0.8,2,GrowthYield,CIP,0.004,2,0.34182381,0.422652823,0.481493056
2,60,0.8,2,DoublingTime,CIP,0.008,3,0.082656348,0.10163955,0.123221019
2,60,0.8,2,GrowthYield,CIP,0.008,3,0.581149319,0.665879987,0.772631041
2,60,0.8,2,DoublingTime,CTX,0.5,1,0.258615652,0.118562088,0.134499428
2,60,0.8,2,GrowthYield,CTX,0.5,1,0.729327481,0.864063265,0.975162182
2,60,0.8,2,DoublingTime,CTX,1,2,0.316942267,0.10713917,0.116127796
2,60,0.8,2,GrowthYield,CTX,1,2,0.725150653,0.91316043,1.004459104
2,60,0.8,2,DoublingTime,CTX,2,3,0.554183497,0.127952533,0.140639873
2,60,0.8,2,GrowthYield,CTX,2,3,0.718043226,1.009652598,1.061399143
2,60,0.8,2,DoublingTime,KAN,4,1,-0.008915868,0.095610002,0.109756789
2,60,0.8,2,GrowthYield,KAN,4,1,0.461341581,0.350078798,0.407350615
2,60,0.8,2,DoublingTime,KAN,8,2,0.433427475,0.130617629,0.16126793
2,60,0.8,2,GrowthYield,KAN,8,2,0.656277914,0.656379283,0.739917678
2,60,0.8,2,DoublingTime,KAN,16,3,0.609346936,0.20473175,0.246490666
2,60,0.8,2,GrowthYield,KAN,16,3,0.643547385,1.01652656,1.157622228
2,60,0.8,2,DoublingTime,TET,0.3,1,0.418897189,0.133513792,0.1620601
2,60,0.8,2,GrowthYield,TET,0.3,1,0.499438936,0.289688957,0.346947886
2,60,0.8,2,DoublingTime,TET,0.6,2,0.27289475,0.189912491,0.240367063
2,60,0.8,2,GrowthYield,TET,0.6,2,0.542162181,0.596857176,0.760976675
2,60,0.8,2,DoublingTime,TET,1.25,3,0.661426399,0.237192037,0.309873415
2,60,0.8,2,GrowthYield,TET,1.25,3,0.513895433,0.883516263,1.124612169
2,60,0.8,2,DoublingTime,TRIM,0.125,1,0.359138652,0.131008107,0.16201821
2,60,0.8,2,GrowthYield,TRIM,0.125,1,0.511629108,0.507566263,0.648597221
2,60,0.8,2,DoublingTime,TRIM,0.25,2,0.518534711,0.13164653,0.147026794
2,60,0.8,2,GrowthYield,TRIM,0.25,2,0.471282654,0.676117398,0.853246188
2,60,0.8,2,DoublingTime,TRIM,0.5,3,0.310737302,0.140509596,0.167617279
2,60,0.8,2,GrowthYield,TRIM,0.5,3,0.59329415,0.879555812,1.102274608
2,60,0.8,3,DoublingTime,NoAntimicrbial,NA,2,0.3289666,0.216387729,0.244592056
2,60,0.8,3,GrowthYield,NoAntimicrbial,NA,2,0.384716485,0.467952361,0.554297737
2,60,0.8,3,DoublingTime,CAM,0.5,1,0.17195976,0.118610031,0.132524124
2,60,0.8,3,GrowthYield,CAM,0.5,1,0.37989127,0.179578282,0.202088702
2,60,0.8,3,DoublingTime,CAM,1,2,0.100067073,0.117323541,0.131946656
2,60,0.8,3,GrowthYield,CAM,1,2,0.404217557,0.255666195,0.302065137
2,60,0.8,3,DoublingTime,CAM,2,3,0.262138157,0.175907191,0.202954811
2,60,0.8,3,GrowthYield,CAM,2,3,0.5302081,0.460346008,0.530064113
2,60,0.8,3,DoublingTime,CIP,0.002,1,0.237530216,0.103819095,0.118949245
2,60,0.8,3,GrowthYield,CIP,0.002,1,0.158938399,0.191115865,0.240306056
2,60,0.8,3,DoublingTime,CIP,0.004,2,0.267281886,0.139377294,0.159759942
2,60,0.8,3,GrowthYield,CIP,0.004,2,0.315709912,0.426502367,0.500786136
2,60,0.8,3,DoublingTime,CIP,0.008,3,0.237231332,0.10276105,0.12262197
2,60,0.8,3,GrowthYield,CIP,0.008,3,0.522842015,0.666533196,0.774683169
2,60,0.8,3,DoublingTime,CTX,0.5,1,0.385068841,0.113667046,0.15089894
2,60,0.8,3,GrowthYield,CTX,0.5,1,0.693759243,0.855607552,1.03520093
