max_depth,n_estimators,subsample,CrossValidations,Measurement,Drug,Concentration_Original,Concetration,Training Spearman,Validation Spearman,Training MAE,Validation MAE
3,30,1,1,GrowthYield,TRIM,0.5,3,0.685059292,0.637490976,0.956970742,1.033155387
3,30,1,2,DoublingTime,NoAntimicrbial,NA,2,0.465755124,0.356801785,0.251336842,0.277026802
3,30,1,2,GrowthYield,NoAntimicrbial,NA,2,0.462088982,0.257899425,0.537421732,0.654299599
3,30,1,2,DoublingTime,CAM,0.5,1,0.377169462,0.098889859,0.128401427,0.136912741
3,30,1,2,GrowthYield,CAM,0.5,1,0.526992471,0.389460261,0.192025119,0.199498345
3,30,1,2,DoublingTime,CAM,1,2,0.417341038,0.01229688,0.124748735,0.131882976
3,30,1,2,GrowthYield,CAM,1,2,0.525233239,0.354633731,0.275059219,0.311832675
3,30,1,2,DoublingTime,CAM,2,3,0.456857315,0.198912801,0.189011958,0.217770708
3,30,1,2,GrowthYield,CAM,2,3,0.584776022,0.486854664,0.49538222,0.564119794
3,30,1,2,DoublingTime,CIP,0.002,1,0.406172437,0.158574615,0.111846798,0.127942129
3,30,1,2,GrowthYield,CIP,0.002,1,0.37554211,0.127799284,0.218802986,0.236736779
3,30,1,2,DoublingTime,CIP,0.004,2,0.428832158,0.196979658,0.158235743,0.169974792
3,30,1,2,GrowthYield,CIP,0.004,2,0.471407312,0.283619973,0.478886842,0.501585036
3,30,1,2,DoublingTime,CIP,0.008,3,0.382550615,0.152116564,0.112494863,0.11885796
3,30,1,2,GrowthYield,CIP,0.008,3,0.64492875,0.567546184,0.743436185,0.779400396
3,30,1,2,DoublingTime,CTX,0.5,1,0.547389339,0.267547374,0.127639969,0.13435415
3,30,1,2,GrowthYield,CTX,0.5,1,0.771962197,0.70192794,0.786582292,0.848831867
3,30,1,2,DoublingTime,CTX,1,2,0.532708129,0.289327925,0.115552028,0.11666318
3,30,1,2,GrowthYield,CTX,1,2,0.763810965,0.712276936,0.807359873,0.901726886
3,30,1,2,DoublingTime,CTX,2,3,0.6801289,0.583576736,0.133894801,0.136831451
3,30,1,2,GrowthYield,CTX,2,3,0.763985798,0.690031629,0.855963833,0.877640094
3,30,1,2,DoublingTime,KAN,4,1,0.359640831,0.032978931,0.103659208,0.108461035
3,30,1,2,GrowthYield,KAN,4,1,0.444332439,0.378659259,0.400183622,0.416990625
3,30,1,2,DoublingTime,KAN,8,2,0.532628086,0.472603518,0.142306257,0.157802375
3,30,1,2,GrowthYield,KAN,8,2,0.615205958,0.592048998,0.734348721,0.762582801
3,30,1,2,DoublingTime,KAN,16,3,0.625218683,0.577128492,0.226949233,0.256026515
3,30,1,2,GrowthYield,KAN,16,3,0.625915971,0.610799404,1.11085309,1.183278156
3,30,1,2,DoublingTime,TET,0.3,1,0.542091463,0.422522547,0.143653175,0.159890775
3,30,1,2,GrowthYield,TET,0.3,1,0.660269373,0.530886544,0.301489176,0.338835829
3,30,1,2,DoublingTime,TET,0.6,2,0.499905372,0.358245968,0.205481649,0.23672423
3,30,1,2,GrowthYield,TET,0.6,2,0.710033781,0.582653802,0.606639368,0.734999753
3,30,1,2,DoublingTime,TET,1.25,3,0.752121945,0.624153504,0.254482989,0.31545126
3,30,1,2,GrowthYield,TET,1.25,3,0.734932506,0.602713605,0.913083925,1.083091475
3,30,1,2,DoublingTime,TRIM,0.125,1,0.522779717,0.275826403,0.147066324,0.163471121
3,30,1,2,GrowthYield,TRIM,0.125,1,0.65812009,0.519038926,0.563638987,0.62955944
3,30,1,2,DoublingTime,TRIM,0.25,2,0.585547733,0.489571462,0.143115931,0.153263436
3,30,1,2,GrowthYield,TRIM,0.25,2,0.674481297,0.476803849,0.745826004,0.826770861
3,30,1,2,DoublingTime,TRIM,0.5,3,0.463144263,0.267253357,0.156698929,0.167748174
3,30,1,2,GrowthYield,TRIM,0.5,3,0.715021289,0.585814758,0.957586293,1.057276578
3,30,1,3,DoublingTime,NoAntimicrbial,NA,2,0.500059249,0.27140613,0.254741342,0.261236376
3,30,1,3,GrowthYield,NoAntimicrbial,NA,2,0.441557822,0.125317942,0.552476983,0.623285363
3,30,1,3,DoublingTime,CAM,0.5,1,0.339132335,0.121994164,0.129542306,0.136012538
3,30,1,3,GrowthYield,CAM,0.5,1,0.508427767,0.388082694,0.192281091,0.206413818
3,30,1,3,DoublingTime,CAM,1,2,0.396555835,0.052121389,0.126163978,0.129218304
3,30,1,3,GrowthYield,CAM,1,2,0.498967714,0.394176941,0.280899563,0.301408491
3,30,1,3,DoublingTime,CAM,2,3,0.445697417,0.316278115,0.191613686,0.200661722
3,30,1,3,GrowthYield,CAM,2,3,0.591118236,0.487172154,0.508008404,0.549703507
3,30,1,3,DoublingTime,CIP,0.002,1,0.382395115,0.252722535,0.115247188,0.120662297
3,30,1,3,GrowthYield,CIP,0.002,1,0.395566602,0.186927622,0.215919551,0.241978907
3,30,1,3,DoublingTime,CIP,0.004,2,0.439513794,0.282456848,0.159799027,0.16565707
3,30,1,3,GrowthYield,CIP,0.004,2,0.451492106,0.266971574,0.482141282,0.507535365
3,30,1,3,DoublingTime,CIP,0.008,3,0.35788882,0.324449575,0.111563112,0.119203664
3,30,1,3,GrowthYield,CIP,0.008,3,0.652814977,0.572718861,0.765242596,0.742370622
3,30,1,3,DoublingTime,CTX,0.5,1,0.521780417,0.388010074,0.124186932,0.149110335
3,30,1,3,GrowthYield,CTX,0.5,1,0.766110267,0.687041324,0.793117851,0.845302289
3,30,1,3,DoublingTime,CTX,1,2,0.534887965,0.367851375,0.109238202,0.135721655
3,30,1,3,GrowthYield,CTX,1,2,0.771893108,0.695859788,0.818880228,0.886342479
3,30,1,3,DoublingTime,CTX,2,3,0.692053725,0.534162766,0.12787492,0.156221463
3,30,1,3,GrowthYield,CTX,2,3,0.773612437,0.70172373,0.840774723,0.925344999
3,30,1,3,DoublingTime,KAN,4,1,0.363426297,-0.013526959,0.103080809,0.111237157
3,30,1,3,GrowthYield,KAN,4,1,0.47905748,0.291934885,0.390753859,0.436668166
3,30,1,3,DoublingTime,KAN,8,2,0.532876527,0.439151152,0.143462187,0.150811301
3,30,1,3,GrowthYield,KAN,8,2,0.630977148,0.543096601,0.72190887,0.794014414
3,30,1,3,DoublingTime,KAN,16,3,0.632914483,0.548618828,0.23075972,0.23961559
3,30,1,3,GrowthYield,KAN,16,3,0.640315493,0.500145579,1.096917468,1.175769196
3,30,1,3,DoublingTime,TET,0.3,1,0.570729372,0.39331754,0.141183957,0.161974474
3,30,1,3,GrowthYield,TET,0.3,1,0.646498128,0.576566765,0.307004884,0.330410058
3,30,1,3,DoublingTime,TET,0.6,2,0.496996671,0.425123771,0.216085789,0.20898883
3,30,1,3,GrowthYield,TET,0.6,2,0.702081736,0.607520785,0.646917667,0.644831296
3,30,1,3,DoublingTime,TET,1.25,3,0.744004981,0.653288292,0.268083024,0.275407818
3,30,1,3,GrowthYield,TET,1.25,3,0.721095618,0.57564253,0.957004837,1.006571097
3,30,1,3,DoublingTime,TRIM,0.125,1,0.508833092,0.377510621,0.147470708,0.16359144
3,30,1,3,GrowthYield,TRIM,0.125,1,0.649283818,0.5092677,0.561571585,0.64074864
3,30,1,3,DoublingTime,TRIM,0.25,2,0.566514107,0.509014676,0.145335065,0.148454831
3,30,1,3,GrowthYield,TRIM,0.25,2,0.634498225,0.566450036,0.737726979,0.867143409
3,30,1,3,DoublingTime,TRIM,0.5,3,0.473887418,0.341427656,0.154463736,0.176743628
3,30,1,3,GrowthYield,TRIM,0.5,3,0.68503363,0.588565173,0.942195496,1.111386911
3,30,1,4,DoublingTime,NoAntimicrbial,NA,2,0.475345871,0.314925779,0.251436999,0.272714589
3,30,1,4,GrowthYield,NoAntimicrbial,NA,2,0.436219325,0.296626336,0.564797826,0.588914151
3,30,1,4,DoublingTime,CAM,0.5,1,0.358993839,0.17125679,0.125915134,0.142112368
3,30,1,4,GrowthYield,CAM,0.5,1,0.518083598,0.393539354,0.185266557,0.230262191
3,30,1,4,DoublingTime,CAM,1,2,0.347177384,0.144954611,0.123447917,0.137925009
3,30,1,4,GrowthYield,CAM,1,2,0.503947551,0.40360385,0.283664349,0.287721987
3,30,1,4,DoublingTime,CAM,2,3,0.446693235,0.306428065,0.19183584,0.207355352
3,30,1,4,GrowthYield,CAM,2,3,0.592021336,0.514879509,0.515707012,0.499874335
3,30,1,4,DoublingTime,CIP,0.002,1,0.366352093,0.294174852,0.115213892,0.119739146
3,30,1,4,GrowthYield,CIP,0.002,1,0.387279717,0.133893101,0.219113903,0.23370359
3,30,1,4,DoublingTime,CIP,0.004,2,0.424516427,0.220044409,0.158520502,0.170959424
3,30,1,4,GrowthYield,CIP,0.004,2,0.468616009,0.280120612,0.463521118,0.535976751
3,30,1,4,DoublingTime,CIP,0.008,3,0.370893265,0.145827023,0.111401296,0.125117881
3,30,1,4,GrowthYield,CIP,0.008,3,0.661331346,0.532526133,0.719566326,0.843281823
3,30,1,4,DoublingTime,CTX,0.5,1,0.498224355,0.407951972,0.130747869,0.13225822
3,30,1,4,GrowthYield,CTX,0.5,1,0.780707583,0.689911391,0.757754071,0.905611341
3,30,1,4,DoublingTime,CTX,1,2,0.509585817,0.390655593,0.115224812,0.120395306
3,30,1,4,GrowthYield,CTX,1,2,0.785651042,0.708405621,0.799806352,0.920284741
3,30,1,4,DoublingTime,CTX,2,3,0.675809539,0.576301279,0.134414112,0.138194181
3,30,1,4,GrowthYield,CTX,2,3,0.796045467,0.731425834,0.828557616,0.929551702
3,30,1,4,DoublingTime,KAN,4,1,0.326508535,0.113280156,0.102884879,0.113752326
3,30,1,4,GrowthYield,KAN,4,1,0.465542566,0.248117953,0.392100335,0.425458715
3,30,1,4,DoublingTime,KAN,8,2,0.574201202,0.382282574,0.139498216,0.160996297
3,30,1,4,GrowthYield,KAN,8,2,0.646279128,0.489757243,0.713614665,0.776962215
3,30,1,4,DoublingTime,KAN,16,3,0.654723723,0.484560381,0.221435531,0.258667654
3,30,1,4,GrowthYield,KAN,16,3,0.633691024,0.495961511,1.097269903,1.156251806
3,30,1,4,DoublingTime,TET,0.3,1,0.551383275,0.401268219,0.14437765,0.156618797
3,30,1,4,GrowthYield,TET,0.3,1,0.639016506,0.600439119,0.309605467,0.319244611
3,30,1,4,DoublingTime,TET,0.6,2,0.501881811,0.382517704,0.209710026,0.226304028
3,30,1,4,GrowthYield,TET,0.6,2,0.694493979,0.651862007,0.63693402,0.662115566
3,30,1,4,DoublingTime,TET,1.25,3,0.739063063,0.633417742,0.266389301,0.294523433
3,30,1,4,GrowthYield,TET,1.25,3,0.691066474,0.629693252,0.96361387,0.977849819
3,30,1,4,DoublingTime,TRIM,0.125,1,0.543640329,0.283536515,0.144621201,0.163980508
3,30,1,4,GrowthYield,TRIM,0.125,1,0.664968525,0.514861626,0.569576131,0.605348357
3,30,1,4,DoublingTime,TRIM,0.25,2,0.591236709,0.417883279,0.140431491,0.160978554
3,30,1,4,GrowthYield,TRIM,0.25,2,0.65125619,0.513445562,0.754136997,0.791240299
3,30,1,4,DoublingTime,TRIM,0.5,3,0.480411484,0.274556747,0.157909044,0.161705257
3,30,1,4,GrowthYield,TRIM,0.5,3,0.690616414,0.583602791,0.980197593,0.960158346
3,60,0.8,1,DoublingTime,NoAntimicrbial,NA,2,0.518137242,0.376050719,0.241716163,0.270319726
3,60,0.8,1,GrowthYield,NoAntimicrbial,NA,2,0.495854608,0.31500002,0.532054161,0.583478763
3,60,0.8,1,DoublingTime,CAM,0.5,1,0.472008267,0.135975911,0.119823463,0.141241916
3,60,0.8,1,GrowthYield,CAM,0.5,1,0.560058616,0.355435844,0.183252722,0.199468471
3,60,0.8,1,DoublingTime,CAM,1,2,0.469059044,0.215074976,0.115047914,0.14152055
3,60,0.8,1,GrowthYield,CAM,1,2,0.551629397,0.370700518,0.26610217,0.304615021
3,60,0.8,1,DoublingTime,CAM,2,3,0.496909363,0.31700551,0.183394809,0.202850602
3,60,0.8,1,GrowthYield,CAM,2,3,0.628582909,0.522946993,0.474835232,0.538229162
3,60,0.8,1,DoublingTime,CIP,0.002,1,0.461704678,0.171648932,0.109726025,0.12395649
3,60,0.8,1,GrowthYield,CIP,0.002,1,0.472483972,0.216347218,0.210609666,0.215435898
3,60,0.8,1,DoublingTime,CIP,0.004,2,0.533278652,0.128980384,0.146222494,0.176915515
3,60,0.8,1,GrowthYield,CIP,0.004,2,0.540074545,0.381412059,0.449872094,0.492932065
3,60,0.8,1,DoublingTime,CIP,0.008,3,0.436313926,0.068161766,0.109406274,0.118059698
3,60,0.8,1,GrowthYield,CIP,0.008,3,0.682200439,0.612763979,0.694929284,0.786710412
3,60,0.8,1,DoublingTime,CTX,0.5,1,0.562095961,0.409009122,0.122735425,0.133464189
3,60,0.8,1,GrowthYield,CTX,0.5,1,0.788088907,0.70719797,0.743147625,0.814952582
3,60,0.8,1,DoublingTime,CTX,1,2,0.560141109,0.380053336,0.109050461,0.123380469
3,60,0.8,1,GrowthYield,CTX,1,2,0.793343417,0.703488006,0.77506584,0.8372773
3,60,0.8,1,DoublingTime,CTX,2,3,0.711235913,0.552101877,0.123770182,0.144064948
3,60,0.8,1,GrowthYield,CTX,2,3,0.783950341,0.701405066,0.778728566,0.928629464
3,60,0.8,1,DoublingTime,KAN,4,1,0.406886106,0.051909955,0.099787641,0.107750721
3,60,0.8,1,GrowthYield,KAN,4,1,0.503205748,0.41209483,0.378717258,0.414301839
3,60,0.8,1,DoublingTime,KAN,8,2,0.59233451,0.373461997,0.139481651,0.148856508
3,60,0.8,1,GrowthYield,KAN,8,2,0.678318788,0.5423136,0.685676271,0.742853295
3,60,0.8,1,DoublingTime,KAN,16,3,0.671494583,0.553655562,0.222848764,0.22538466
3,60,0.8,1,GrowthYield,KAN,16,3,0.682285787,0.556400005,1.028941209,1.163221096
3,60,0.8,1,DoublingTime,TET,0.3,1,0.59139293,0.447453106,0.140711916,0.145563485
3,60,0.8,1,GrowthYield,TET,0.3,1,0.695050854,0.557490189,0.288109085,0.316161858
3,60,0.8,1,DoublingTime,TET,0.6,2,0.572245552,0.329745408,0.197761977,0.225801229
3,60,0.8,1,GrowthYield,TET,0.6,2,0.727609713,0.648959,0.60666559,0.642206396
3,60,0.8,1,DoublingTime,TET,1.25,3,0.762298349,0.676002707,0.255900843,0.267703588
3,60,0.8,1,GrowthYield,TET,1.25,3,0.757341705,0.646459605,0.889846637,0.959594994
3,60,0.8,1,DoublingTime,TRIM,0.125,1,0.579715148,0.391156316,0.138588537,0.157638315
3,60,0.8,1,GrowthYield,TRIM,0.125,1,0.687672656,0.602668067,0.534696135,0.596747777
3,60,0.8,1,DoublingTime,TRIM,0.25,2,0.627862758,0.497494497,0.134876141,0.153051346
3,60,0.8,1,GrowthYield,TRIM,0.25,2,0.706134201,0.596358653,0.717755737,0.755240383
3,60,0.8,1,DoublingTime,TRIM,0.5,3,0.51202093,0.375676042,0.148270014,0.168863858
3,60,0.8,1,GrowthYield,TRIM,0.5,3,0.729386761,0.664095089,0.897776885,1.009685485
3,60,0.8,2,DoublingTime,NoAntimicrbial,NA,2,0.513517088,0.348495103,0.240594182,0.275557318
3,60,0.8,2,GrowthYield,NoAntimicrbial,NA,2,0.505158942,0.252187901,0.511153015,0.652496661
3,60,0.8,2,DoublingTime,CAM,0.5,1,0.443731688,0.064210073,0.121899589,0.139175847
3,60,0.8,2,GrowthYield,CAM,0.5,1,0.569192482,0.393771148,0.180510849,0.202140399
3,60,0.8,2,DoublingTime,CAM,1,2,0.498056876,0.042172884,0.117791877,0.136123169
3,60,0.8,2,GrowthYield,CAM,1,2,0.569264356,0.391957692,0.259953739,0.309824819
3,60,0.8,2,DoublingTime,CAM,2,3,0.547196987,0.216474271,0.176542725,0.21879493
3,60,0.8,2,GrowthYield,CAM,2,3,0.632811637,0.487678392,0.45949829,0.559176159
3,60,0.8,2,DoublingTime,CIP,0.002,1,0.46499784,0.175899589,0.107614031,0.128799764
3,60,0.8,2,GrowthYield,CIP,0.002,1,0.483114498,0.119821189,0.204388506,0.236656323
3,60,0.8,2,DoublingTime,CIP,0.004,2,0.502695394,0.200528524,0.149818179,0.169273926
3,60,0.8,2,GrowthYield,CIP,0.004,2,0.540092769,0.285218474,0.445360191,0.502030356
3,60,0.8,2,DoublingTime,CIP,0.008,3,0.446294972,0.18595761,0.107849136,0.118701992
3,60,0.8,2,GrowthYield,CIP,0.008,3,0.691197316,0.56921292,0.690257624,0.779399339
3,60,0.8,2,DoublingTime,CTX,0.5,1,0.604119302,0.25355046,0.120818004,0.136413351
3,60,0.8,2,GrowthYield,CTX,0.5,1,0.80215406,0.715575679,0.72784613,0.835980669
3,60,0.8,2,DoublingTime,CTX,1,2,0.576146589,0.307969344,0.109757773,0.11789021
3,60,0.8,2,GrowthYield,CTX,1,2,0.807803032,0.70807011,0.752012401,0.898924719
3,60,0.8,2,DoublingTime,CTX,2,3,0.71455926,0.576744991,0.126877823,0.137957818
3,60,0.8,2,GrowthYield,CTX,2,3,0.7952566,0.702417874,0.790512896,0.858419902
3,60,0.8,2,DoublingTime,KAN,4,1,0.456189799,-0.017293008,0.098349186,0.11028412
3,60,0.8,2,GrowthYield,KAN,4,1,0.546085604,0.379166743,0.375382741,0.41384321
3,60,0.8,2,DoublingTime,KAN,8,2,0.587500876,0.490510661,0.1346376,0.156111089
3,60,0.8,2,GrowthYield,KAN,8,2,0.682311498,0.599537217,0.680277646,0.7411804
3,60,0.8,2,DoublingTime,KAN,16,3,0.672317586,0.58616043,0.213644153,0.252719004
3,60,0.8,2,GrowthYield,KAN,16,3,0.691265331,0.604540477,1.033179757,1.141871216
3,60,0.8,2,DoublingTime,TET,0.3,1,0.583872523,0.439169567,0.137383433,0.15793943
3,60,0.8,2,GrowthYield,TET,0.3,1,0.698889083,0.522291087,0.284859014,0.343432148
3,60,0.8,2,DoublingTime,TET,0.6,2,0.574556684,0.343577973,0.193988552,0.239232566
3,60,0.8,2,GrowthYield,TET,0.6,2,0.747967381,0.55697376,0.574315871,0.734882474
3,60,0.8,2,DoublingTime,TET,1.25,3,0.777793075,0.621625678,0.239852618,0.313317706
3,60,0.8,2,GrowthYield,TET,1.25,3,0.768454273,0.56637445,0.863962475,1.095178975
3,60,0.8,2,DoublingTime,TRIM,0.125,1,0.588899511,0.261708861,0.138632733,0.166418063
3,60,0.8,2,GrowthYield,TRIM,0.125,1,0.714494708,0.513710293,0.53314275,0.637428642
3,60,0.8,2,DoublingTime,TRIM,0.25,2,0.624515378,0.489404623,0.135833194,0.15543694
3,60,0.8,2,GrowthYield,TRIM,0.25,2,0.721502735,0.474149671,0.698825164,0.822640935
3,60,0.8,2,DoublingTime,TRIM,0.5,3,0.534941332,0.266878427,0.148710956,0.168565305
3,60,0.8,2,GrowthYield,TRIM,0.5,3,0.740134188,0.598043041,0.908129172,1.031528523
3,60,0.8,3,DoublingTime,NoAntimicrbial,NA,2,0.559761273,0.262109044,0.239945169,0.262146842
3,60,0.8,3,GrowthYield,NoAntimicrbial,NA,2,0.496483226,0.158531896,0.522417316,0.632235083
3,60,0.8,3,DoublingTime,CAM,0.5,1,0.442055008,0.154817378,0.121313109,0.13761177
3,60,0.8,3,GrowthYield,CAM,0.5,1,0.54456125,0.396140872,0.183925368,0.205019623
3,60,0.8,3,DoublingTime,CAM,1,2,0.464708255,0.105888075,0.120228174,0.128549148
3,60,0.8,3,GrowthYield,CAM,1,2,0.556222757,0.409338062,0.266534314,0.304761755
3,60,0.8,3,DoublingTime,CAM,2,3,0.517797289,0.314748385,0.180588213,0.200142904
3,60,0.8,3,GrowthYield,CAM,2,3,0.631083692,0.50965093,0.478473507,0.538797052
3,60,0.8,3,DoublingTime,CIP,0.002,1,0.451733116,0.243798041,0.110473954,0.122394131
3,60,0.8,3,GrowthYield,CIP,0.002,1,0.481895036,0.185989621,0.203405577,0.242875938
3,60,0.8,3,DoublingTime,CIP,0.004,2,0.507392308,0.269284992,0.152309255,0.164984438
3,60,0.8,3,GrowthYield,CIP,0.004,2,0.524318234,0.266799272,0.449623122,0.51881449
3,60,0.8,3,DoublingTime,CIP,0.008,3,0.425784691,0.232605477,0.107836013,0.123654167
3,60,0.8,3,GrowthYield,CIP,0.008,3,0.690649197,0.580744044,0.726694575,0.728293791
3,60,0.8,3,DoublingTime,CTX,0.5,1,0.590388999,0.389951605,0.117408292,0.149313568
3,60,0.8,3,GrowthYield,CTX,0.5,1,0.794873174,0.714808252,0.738098066,0.821628344
3,60,0.8,3,DoublingTime,CTX,1,2,0.584112498,0.3530919,0.103593516,0.136838979
3,60,0.8,3,GrowthYield,CTX,1,2,0.798997153,0.705790224,0.761830626,0.862400706
3,60,0.8,3,DoublingTime,CTX,2,3,0.719420998,0.550353484,0.120141828,0.154798809
3,60,0.8,3,GrowthYield,CTX,2,3,0.790307114,0.698585708,0.778825529,0.902955373
3,60,0.8,3,DoublingTime,KAN,4,1,0.471603647,-0.033991454,0.097143646,0.115323635
3,60,0.8,3,GrowthYield,KAN,4,1,0.557148031,0.327303315,0.368232463,0.433108094
3,60,0.8,3,DoublingTime,KAN,8,2,0.608113347,0.43000457,0.135686331,0.152473888
3,60,0.8,3,GrowthYield,KAN,8,2,0.691263203,0.54617853,0.673095693,0.79142949
3,60,0.8,3,DoublingTime,KAN,16,3,0.676840045,0.539957894,0.216703207,0.237629017
3,60,0.8,3,GrowthYield,KAN,16,3,0.692307464,0.513558539,1.023789253,1.16497575
3,60,0.8,3,DoublingTime,TET,0.3,1,0.60908433,0.386937867,0.133573915,0.163666718
3,60,0.8,3,GrowthYield,TET,0.3,1,0.679442188,0.52725278,0.288478496,0.336434314
3,60,0.8,3,DoublingTime,TET,0.6,2,0.565539459,0.412615124,0.202034517,0.210283784
3,60,0.8,3,GrowthYield,TET,0.6,2,0.743194177,0.610583052,0.607499012,0.630852476
3,60,0.8,3,DoublingTime,TET,1.25,3,0.769157044,0.653971757,0.253351165,0.275672706
3,60,0.8,3,GrowthYield,TET,1.25,3,0.741863873,0.596031295,0.910052712,0.993157466
3,60,0.8,3,DoublingTime,TRIM,0.125,1,0.572523728,0.391291041,0.139247443,0.16256679
3,60,0.8,3,GrowthYield,TRIM,0.125,1,0.70881266,0.540264404,0.521555361,0.648713401
3,60,0.8,3,DoublingTime,TRIM,0.25,2,0.627072204,0.526414327,0.137029008,0.148215407
3,60,0.8,3,GrowthYield,TRIM,0.25,2,0.675578534,0.573722432,0.69470993,0.867278963
3,60,0.8,3,DoublingTime,TRIM,0.5,3,0.550577972,0.332026621,0.145719446,0.177099347
3,60,0.8,3,GrowthYield,TRIM,0.5,3,0.717747789,0.629867409,0.881113766,1.089899081
3,60,0.8,4,DoublingTime,NoAntimicrbial,NA,2,0.538728954,0.292976076,0.237274004,0.274649208
3,60,0.8,4,GrowthYield,NoAntimicrbial,NA,2,0.489897867,0.262014263,0.533075492,0.585345891
3,60,0.8,4,DoublingTime,CAM,0.5,1,0.457410663,0.164056321,0.119321454,0.143640304
3,60,0.8,4,GrowthYield,CAM,0.5,1,0.553208043,0.382734702,0.175859245,0.231247515
3,60,0.8,4,DoublingTime,CAM,1,2,0.460713102,0.199918533,0.11740426,0.137678183
3,60,0.8,4,GrowthYield,CAM,1,2,0.554710844,0.43158592,0.270784955,0.28554751
3,60,0.8,4,DoublingTime,CAM,2,3,0.510963903,0.334710813,0.182318997,0.20277097
3,60,0.8,4,GrowthYield,CAM,2,3,0.645327747,0.506820221,0.480050253,0.506023886
3,60,0.8,4,DoublingTime,CIP,0.002,1,0.430556317,0.272965748,0.110591139,0.121780741
3,60,0.8,4,GrowthYield,CIP,0.002,1,0.483776393,0.179089069,0.206009937,0.231733716
3,60,0.8,4,DoublingTime,CIP,0.004,2,0.494708806,0.204096215,0.149546248,0.173441353
3,60,0.8,4,GrowthYield,CIP,0.004,2,0.524558672,0.298376832,0.442833567,0.533606577
3,60,0.8,4,DoublingTime,CIP,0.008,3,0.422721251,0.119116734,0.10747293,0.128981075
3,60,0.8,4,GrowthYield,CIP,0.008,3,0.704613303,0.537173104,0.672647119,0.851850645
3,60,0.8,4,DoublingTime,CTX,0.5,1,0.554758403,0.410027727,0.125624618,0.132847348
3,60,0.8,4,GrowthYield,CTX,0.5,1,0.80181337,0.681348149,0.698409953,0.909041447
3,60,0.8,4,DoublingTime,CTX,1,2,0.569475042,0.403793372,0.109785495,0.122345177
3,60,0.8,4,GrowthYield,CTX,1,2,0.794185544,0.717051888,0.748079781,0.904076979
3,60,0.8,4,DoublingTime,CTX,2,3,0.711942741,0.558822479,0.126256624,0.139252641
3,60,0.8,4,GrowthYield,CTX,2,3,0.801804514,0.719527642,0.764346995,0.939631988
3,60,0.8,4,DoublingTime,KAN,4,1,0.362078397,0.116564528,0.099964638,0.115088375
3,60,0.8,4,GrowthYield,KAN,4,1,0.556524646,0.222346117,0.372244031,0.428037445
3,60,0.8,4,DoublingTime,KAN,8,2,0.601298072,0.391329951,0.133552851,0.160750717
3,60,0.8,4,GrowthYield,KAN,8,2,0.704258327,0.507071845,0.658353888,0.784116944
3,60,0.8,4,DoublingTime,KAN,16,3,0.693405644,0.486357336,0.207354961,0.257288442
3,60,0.8,4,GrowthYield,KAN,16,3,0.692903045,0.505168594,1.023456261,1.154121653
3,60,0.8,4,DoublingTime,TET,0.3,1,0.596584817,0.397290619,0.136658759,0.158490466
3,60,0.8,4,GrowthYield,TET,0.3,1,0.685440842,0.58757748,0.289989054,0.321346709
3,60,0.8,4,DoublingTime,TET,0.6,2,0.571416287,0.386948273,0.197077198,0.22238661
3,60,0.8,4,GrowthYield,TET,0.6,2,0.731832767,0.655427643,0.595774387,0.666055107
3,60,0.8,4,DoublingTime,TET,1.25,3,0.76982841,0.651446391,0.253227901,0.286106994
3,60,0.8,4,GrowthYield,TET,1.25,3,0.737096442,0.636097402,0.908747046,0.985282498
3,60,0.8,4,DoublingTime,TRIM,0.125,1,0.588507959,0.287814801,0.137874832,0.165738712
3,60,0.8,4,GrowthYield,TRIM,0.125,1,0.700346422,0.517988069,0.543394981,0.606429021
3,60,0.8,4,DoublingTime,TRIM,0.25,2,0.633266896,0.430616701,0.134546536,0.16248438
3,60,0.8,4,GrowthYield,TRIM,0.25,2,0.696052457,0.526135167,0.712040533,0.799449615
3,60,0.8,4,DoublingTime,TRIM,0.5,3,0.537169008,0.252575196,0.151188355,0.165032268
3,60,0.8,4,GrowthYield,TRIM,0.5,3,0.735706418,0.600167059,0.909011589,0.965119758
3,60,1,1,DoublingTime,NoAntimicrbial,NA,2,0.497573315,0.396250545,0.245487439,0.266925417
3,60,1,1,GrowthYield,NoAntimicrbial,NA,2,0.47285978,0.351728889,0.536877301,0.576208053
3,60,1,1,DoublingTime,CAM,0.5,1,0.441123673,0.095424527,0.122851461,0.139907407
3,60,1,1,GrowthYield,CAM,0.5,1,0.545583919,0.315566678,0.184517967,0.203839891
3,60,1,1,DoublingTime,CAM,1,2,0.456964427,0.195925859,0.116665909,0.142951424
3,60,1,1,GrowthYield,CAM,1,2,0.538826489,0.396211191,0.270453081,0.303594006
3,60,1,1,DoublingTime,CAM,2,3,0.486977728,0.332469144,0.186268521,0.201809513
3,60,1,1,GrowthYield,CAM,2,3,0.607650084,0.533919356,0.484758353,0.536118938
3,60,1,1,DoublingTime,CIP,0.002,1,0.440922949,0.183858963,0.111044202,0.122975399
3,60,1,1,GrowthYield,CIP,0.002,1,0.452661975,0.194369445,0.214242944,0.217528194
3,60,1,1,DoublingTime,CIP,0.004,2,0.494780465,0.126349247,0.14997541,0.176398783
3,60,1,1,GrowthYield,CIP,0.004,2,0.50178608,0.355603396,0.459451363,0.497185059
3,60,1,1,DoublingTime,CIP,0.008,3,0.444320513,0.101579495,0.108476937,0.116856514
